개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,주소,구정보,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,영업장주변구분명,등급구분명,급수시설구분명,총인원,본사종업원수,공장사무직종업원수,공장판매직종업원수,공장생산직종업원수,건물소유구분명,보증액,월세액,다중이용업소여부,시설총규모,전통업소지정번호,전통업소주된음식,홈페이지
3180000,3180000-102-2008-00012,2008-10-23,,1,영업/정상,1,영업,,,,,26780313,77.69,150-033,서울특별시 영등포구 영등포동3가 11-13 ,영등포구,7304,베컴,2022-03-21 16:28,U,40:00.0,룸살롱,191867.3492,446143.448,룸살롱,0,0,유흥업소밀집지역,,상수도전용,0,0,0,0,0,,0,0,N,77.69,,,
3180000,3180000-102-2013-00001,2013-04-09,,1,영업/정상,1,영업,,,,,02  26367701,58.58,150-033,서울특별시 영등포구 영등포동3가 14-3번지 2층 ,영등포구,7304,썬,2018-12-03 9:49,U,40:00.0,룸살롱,191896.8256,446253.7266,룸살롱,,,유흥업소밀집지역,,상수도전용,,,,,,,,,Y,58.58,,,
3180000,3180000-102-2000-13472,2000-06-21,,1,영업/정상,1,영업,,,,,226711887,204.05,150-033,서울특별시 영등포구 영등포동3가 13-1번지 ,영등포구,,돈텔빠,2019-06-13 16:28,U,40:00.0,룸살롱,191937.5879,446243.4481,룸살롱,0,0,,,,,,,,,,,,N,204.05,,,
3180000,3180000-102-2000-13473,2000-06-22,,1,영업/정상,1,영업,,,,,02  844 8158,107.14,150-837,서울특별시 영등포구 신길동 69-6번지 지하1층 ,영등포구,7318,소렌토,2019-05-10 11:31,U,40:00.0,룸살롱,193075.4043,445703.1843,룸살롱,0,0,기타,자율,,,,,,,,,,N,107.14,,,
3180000,3180000-102-2000-13541,2000-07-12,,1,영업/정상,1,영업,,,,,02 8149575,61.6,150-885,"서울특별시 영등포구 여의도동 35-5 331,332호",영등포구,7328,엔에이치케이룸영상가요,2022-11-28 10:43,U,40:00.0,룸살롱,193306.33,446582.7823,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,61.6,,,
3180000,3180000-102-2000-13547,2000-07-13,,1,영업/정상,1,영업,,,,,02 7830102,120,150-885,서울특별시 영등포구 여의도동 35-2 백상빌딩 ,영등포구,7328,곤파치아 이자카야,2021-12-13 11:11,U,40:00.0,룸살롱,193437.2338,446618.3987,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,120,,,
3180000,3180000-102-2000-13872,2000-11-29,,1,영업/정상,1,영업,,,,,226750252,92.71,150-809,서울특별시 영등포구 당산동6가 233-0 2층 ,영등포구,7223,스타노래,2022-06-29 14:35,U,40:00.0,간이주점,191387.4166,447916.2666,간이주점,0,0,,,,0,0,0,0,0,,0,0,Y,92.71,,,
3180000,3180000-102-2009-00008,2009-12-21,,1,영업/정상,1,영업,,,,,226782090,65.84,150-033,서울특별시 영등포구 영등포동3가 22-1 2층 ,영등포구,7304,고고노래밤,2023-02-16 16:52,U,40:00.0,룸살롱,191865.8481,446163.0649,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,65.84,,,
3180000,3180000-102-2003-00005,2003-01-23,,1,영업/정상,1,영업,,,,,223666023,142.42,150-033,서울특별시 영등포구 영등포동3가 17-9 스카이모텔 ,영등포구,7302,샤넬,2024-08-29 15:43,U,40:00.0,기타,191722.2287,446262.7979,기타,0,0,,,,0,0,0,0,0,,0,0,Y,142.42,,,
3180000,3180000-102-2003-00006,2003-02-18,,1,영업/정상,1,영업,,,,,226720784,99.15,150-810,서울특별시 영등포구 당산동6가 338-4 (지1층) ,영등포구,7222,마이노래시대,2021-07-02 14:32,U,40:00.0,간이주점,191061.809,448120.3653,간이주점,0,0,,,,,,,,,,,,N,99.15,,,
3180000,3180000-102-2003-00007,2003-04-28,,1,영업/정상,1,영업,,,,,02 7837348,84.28,150-891,"서울특별시 영등포구 여의도동 45-20 동북빌딩 205,206호 ",영등포구,7332,비바,2024-07-10 17:25,U,40:00.0,룸살롱,193657.0799,446371.1082,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,84.28,,,
3180000,3180000-102-2003-00009,2003-08-11,,1,영업/정상,1,영업,,,,,,94.45,150-033,서울특별시 영등포구 영등포동3가 17-6 ,영등포구,7302,팝콘,2022-01-11 11:31,U,40:00.0,간이주점,191756.4867,446243.5648,간이주점,0,0,,,,0,0,0,0,0,,0,0,N,94.45,,,
3180000,3180000-102-2003-00010,2003-08-29,,1,영업/정상,1,영업,,,,,02  783 1046,243.17,150-890,"서울특별시 영등포구 여의도동 44-13번지 충무빌딩 지하4,5호 ",영등포구,,홀릭,2016-11-03 16:37,I,59:59.0,룸살롱,193861.2724,446387.3758,룸살롱,0,0,,,,,,,,,,,,N,243.17,,,
3180000,3180000-102-2019-00002,2019-07-04,,1,영업/정상,1,영업,,,,,,76.15,150-889,서울특별시 영등포구 여의도동 43-3번지 홍우빌딩(지하1층) 제비1호,영등포구,7333,홍우노래바,2019-07-04 13:04,I,21:29.0,룸살롱,193844.1691,446511.7833,룸살롱,,,기타,,,,,,,,,,,Y,76.15,,,
3180000,3180000-102-2024-00002,2024-07-10,,1,영업/정상,1,영업,,,,,,99.39,150-892,서울특별시 영등포구 여의도동 46-1 유창빌딩 b1호,영등포구,7334,크로마,2024-07-10 13:48,I,13:50.0,룸살롱,193707.7032,446349.9604,룸살롱,0,0,유흥업소밀집지역,,상수도전용,0,0,0,0,0,,0,0,Y,99.39,,,
3180000,3180000-102-2020-00001,2020-01-08,,1,영업/정상,1,영업,,,,,02  786 9961,277.77,150-741,서울특별시 영등포구 여의도동 44-21 중앙빌딩 ,영등포구,7333,에이치(H),2023-09-15 16:33,U,40:00.0,룸살롱,193678.6954,446510.537,룸살롱,,,기타,,상수도전용,,,,,,,,,Y,277.77,,,
3180000,3180000-102-2001-14137,2001-12-10,,1,영업/정상,1,영업,,,,,226356403,63.91,150-810,서울특별시 영등포구 당산동6가 338-5 ,영등포구,7222,버디,2023-08-21 13:53,U,40:00.0,룸살롱,191059.2314,448111.2714,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,63.91,,,
3180000,3180000-102-2020-00002,2020-05-28,,1,영업/정상,1,영업,,,,,,43.66,150-890,서울특별시 영등포구 여의도동 44-12 고려빌딩 ,영등포구,7333,해피,2023-01-31 15:08,U,40:00.0,기타,193839.3028,446370.2306,기타,,,,,,,,,,,,,,Y,43.66,,,
3180000,3180000-102-2021-00004,2021-10-18,,1,영업/정상,1,영업,,,,,,92.52,150-890,서울특별시 영등포구 여의도동 44-6 스타빌딩지하1층4-2호 ,영등포구,7333,브이아이피(VIP),2021-10-19 10:26,I,22:46.0,룸살롱,193769.2951,446459.0722,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,0,0,0,0,0,,0,0,N,92.52,,,
3180000,3180000-102-2021-00005,2021-10-28,,1,영업/정상,1,영업,,,,,,454.74,150-890,서울특별시 영등포구 여의도동 44-13 충무빌딩 ,영등포구,7333,벤허,2024-08-28 15:58,U,40:00.0,룸살롱,193861.2724,446387.3758,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,0,0,0,0,0,,0,0,N,454.74,,,
3180000,3180000-102-2021-00006,2021-12-03,,1,영업/정상,1,영업,,,,,,57.48,150-890,"서울특별시 영등포구 여의도동 44-13 충무빌딩 213,214호",영등포구,,에스코트7080,2022-07-25 16:55,U,40:00.0,룸살롱,193861.2724,446387.3758,룸살롱,0,0,,,,0,0,0,0,0,,0,0,Y,57.48,,,
3180000,3180000-102-2024-00001,2024-02-06,,1,영업/정상,1,영업,,,,,,231.03,150-890,서울특별시 영등포구 여의도동 44-24 ,영등포구,7333,여의도 클라스,2024-02-26 17:10,U,40:00.0,노래클럽,193694.665,446449.5462,노래클럽,0,0,,,,0,0,0,0,0,,0,0,Y,231.03,,,
3180000,3180000-102-2018-00002,2018-08-16,,1,영업/정상,1,영업,,,,,,75.37,150-891,서울특별시 영등포구 여의도동 45-14 동북빌딩(지하1층) B102호,영등포구,7332,조이 노래,2024-09-05 13:44,U,40:00.0,룸살롱,193636.7688,446396.9756,룸살롱,,,기타,,상수도전용,,,,,,,,,Y,75.37,,,
3180000,3180000-102-2021-00001,2021-07-07,,1,영업/정상,1,영업,,,,,,514.98,150-033,서울특별시 영등포구 영등포동3가 8-1 성남빌딩 2층 ,영등포구,7302,가요 리믹스 별밤,2025-01-16 17:18,U,40:00.0,룸살롱,191650.2628,446234.7897,룸살롱,0,0,유흥업소밀집지역,,상수도전용,0,0,0,0,0,,0,0,Y,514.98,,,
3180000,3180000-102-2021-00002,2021-09-13,,1,영업/정상,1,영업,,,,,,166,150-890,서울특별시 영등포구 여의도동 44-35 제일빌딩 ,영등포구,7333,골드스타(Gold스타),2023-03-23 13:54,U,40:00.0,룸살롱,193818.1801,446332.0898,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,166,,,
3180000,3180000-102-2021-00003,2021-09-13,,1,영업/정상,1,영업,,,,,,196.56,150-890,서울특별시 영등포구 여의도동 44-24 ,영등포구,7333,아지트(azet),2023-10-16 17:14,U,40:00.0,룸살롱,193694.665,446449.5462,룸살롱,0,0,,,,0,0,0,0,0,,0,0,Y,196.56,,,
3180000,3180000-102-2022-00005,2022-12-15,,1,영업/정상,1,영업,,,,,,70.51,150-033,서울특별시 영등포구 영등포동3가 15-3 ,영등포구,7304,FLEX 노래바,2022-12-15 10:56,I,40:08.0,룸살롱,191834.1577,446271.7549,룸살롱,0,0,유흥업소밀집지역,기타,상수도전용,0,0,0,0,0,,0,0,Y,70.51,,,
3180000,3180000-102-2022-00002,2022-11-22,,1,영업/정상,1,영업,,,,,,96.86,150-889,서울특별시 영등포구 여의도동 43-1 유성빌딩 ,영등포구,7333,피아노,2022-11-22 9:14,I,22:23.0,룸살롱,193759.9057,446582.5569,룸살롱,0,0,유흥업소밀집지역,기타,,0,0,0,0,0,,0,0,N,96.86,,,
3180000,3180000-102-2022-00003,2022-11-22,,1,영업/정상,1,영업,,,,,,69.74,150-889,서울특별시 영등포구 여의도동 43-1 유성빌딩 ,영등포구,7333,아라,2023-05-09 13:49,U,40:00.0,룸살롱,193759.9057,446582.5569,룸살롱,0,0,유흥업소밀집지역,기타,,0,0,0,0,0,,0,0,N,69.74,,,
3180000,3180000-102-2023-00001,2023-09-08,,1,영업/정상,1,영업,,,,,,315.5,150-033,서울특별시 영등포구 영등포동3가 15-4 ,영등포구,7304,피닉스,2024-09-06 15:53,U,40:00.0,기타,191847.8284,446267.567,기타,0,0,유흥업소밀집지역,기타,상수도전용,0,0,0,0,0,,0,0,N,315.5,,,
3180000,3180000-102-1993-02669,1993-09-27,,1,영업/정상,1,영업,,,,,02 6751974,95,150-033,서울특별시 영등포구 영등포동3가 9-23 지하1층 ,영등포구,7304,스마일,2022-06-29 14:38,U,40:00.0,룸살롱,191690.8809,446122.7746,룸살롱,0,0,,,,0,0,0,0,0,,0,0,Y,95,,,
3180000,3180000-102-1997-02702,1997-02-19,,1,영업/정상,1,영업,,,,,02 7869994,69.76,150-890,서울특별시 영등포구 여의도동 44-35번지 지하13호 ,영등포구,7333,팔팔노래클럽,2019-01-28 10:16,U,40:00.0,룸살롱,193818.1801,446332.0898,룸살롱,3,6,유흥업소밀집지역,지도,상수도전용,,,,,,,,,N,69.76,,,
3180000,3180000-102-1998-02737,1998-05-19,,1,영업/정상,1,영업,,,,,226342102,94.25,150-033,서울특별시 영등포구 영등포동3가 16-2 지하1층 ,영등포구,7302,지직스,2020-06-29 16:26,U,40:00.0,간이주점,191744.0605,446293.0673,간이주점,,,,,,,,,,,,,,N,94.25,,,
3180000,3180000-102-1987-02764,1987-06-23,,1,영업/정상,1,영업,,,,,02 6765123,1542.08,150-033,서울특별시 영등포구 영등포동3가 8-1번지 지하1~2층 ,영등포구,7302,터미널관광나이트,2019-09-25 16:17,U,40:00.0,카바레,191650.2628,446234.7897,카바레,,,,,,,,,,,,,,N,1542.08,,,
3180000,3180000-102-1988-02620,1988-02-29,,1,영업/정상,1,영업,,,,,02 7806777,67.3,150-890,서울특별시 영등포구 여의도동 44-14 ,영등포구,7333,여명,2022-06-29 15:33,U,40:00.0,룸살롱,193870.8129,446351.9742,룸살롱,0,0,,,,0,0,0,0,0,,0,0,Y,67.3,,,
3180000,3180000-102-1985-02617,1985-08-24,,1,영업/정상,1,영업,,,,,206762543,91.45,150-033,서울특별시 영등포구 영등포동3가 21-19 지하1층(일부) ,영등포구,,뉴스,2024-01-22 10:41,U,40:00.0,룸살롱,191767.5276,446147.4192,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,91.45,,,
3180000,3180000-102-1985-02718,1985-12-13,,1,영업/정상,1,영업,,,,,226356848,296.32,150-033,서울특별시 영등포구 영등포동3가 3-7 ,영등포구,7303,두바이,2024-09-06 15:59,U,40:00.0,룸살롱,191904.8601,446275.1864,룸살롱,2,10,유흥업소밀집지역,지도,상수도전용,0,0,0,0,0,,0,0,N,296.32,,,
3180000,3180000-102-1986-02650,1986-06-09,,1,영업/정상,1,영업,,,,,,165.01,150-866,서울특별시 영등포구 양평동4가 27-4번지 지하1층 ,영등포구,7212,맨하탄노래클럽,2018-12-03 12:47,U,40:00.0,룸살롱,190937.1936,448136.4227,룸살롱,,,,,,,,,,,,,,N,165.01,,,
3180000,3180000-102-2006-00005,2006-05-12,,1,영업/정상,1,영업,,,,,,88.58,150-033,서울특별시 영등포구 영등포동3가 25-1 ,영등포구,7304,해지면,2022-06-30 13:26,U,40:00.0,룸살롱,191784.2099,446243.9575,룸살롱,0,0,유흥업소밀집지역,,상수도전용,,,,,,,,,N,88.58,,,
3180000,3180000-102-2006-00006,2006-07-25,,1,영업/정상,1,영업,,,,,02  26786694,75.01,150-033,서울특별시 영등포구 영등포동3가 11-8번지 2층 ,영등포구,7304,로또노래바,2009-01-05 11:57,I,59:59.0,룸살롱,191837.1092,446128.6863,룸살롱,0,0,유흥업소밀집지역,,,,,,,,,,,N,75.01,,,
3180000,3180000-102-2006-00008,2006-09-29,,1,영업/정상,1,영업,,,,,,84.78,150-033,서울특별시 영등포구 영등포동3가 5-6번지 외1필지 ,영등포구,7302,팻븐2,2018-11-15 14:15,U,37:21.0,룸살롱,191659.323,446356.0797,룸살롱,0,0,,,상수도전용,,,,,,,,,N,84.78,,,
3180000,3180000-102-2006-00010,2006-12-22,,1,영업/정상,1,영업,,,,,,85,150-033,서울특별시 영등포구 영등포동3가 25 지하1층 ,영등포구,7304,피카소노래빠,2024-12-30 11:22,U,40:00.0,룸살롱,191787.549,446256.0302,룸살롱,0,0,,,,0,0,0,0,0,,0,0,Y,85,,,
3180000,3180000-102-1999-12986,1999-12-20,,1,영업/정상,1,영업,,,,,226779767,88.66,150-045,서울특별시 영등포구 당산동5가 32-1 ,영등포구,7213,궁전노래바,2020-10-30 11:29,U,40:00.0,룸살롱,191157.1845,448006.5471,룸살롱,,,,,,,,,,,,,,N,88.66,,,
3180000,3180000-102-1999-02612,1999-12-24,,1,영업/정상,1,영업,,,,,02 4823278,92.14,150-042,서울특별시 영등포구 당산동2가 60-0번지 지하1층 ,영등포구,7263,놀아줘,2016-12-20 14:06,I,59:59.0,룸살롱,190384.8344,446711.1699,룸살롱,,,,,,,,,,,,,,N,92.14,,,
3180000,3180000-102-2010-00012,2010-11-26,,1,영업/정상,1,영업,,,,,02 26781401,84.97,150-033,서울특별시 영등포구 영등포동3가 10-28 지하1층 ,영등포구,7304,모델노래바,2021-05-17 10:36,U,40:00.0,룸살롱,191735.1246,446104.4386,룸살롱,2,2,유흥업소밀집지역,,상수도전용,,,,,,,,,N,84.97,,,
3180000,3180000-102-2010-00013,2010-11-26,,1,영업/정상,1,영업,,,,,,94.01,150-033,서울특별시 영등포구 영등포동3가 10-28 지하1층 ,영등포구,7304,수노래바,2024-01-22 10:44,U,40:00.0,룸살롱,191735.1246,446104.4386,룸살롱,2,2,유흥업소밀집지역,,,0,0,0,0,0,,0,0,N,94.01,,,
3180000,3180000-102-2007-00004,2007-10-15,,1,영업/정상,1,영업,,,,,226780757,69.62,150-033,서울특별시 영등포구 영등포동3가 20-2번지 ,영등포구,7304,원투,2018-12-10 9:59,U,40:00.0,룸살롱,191715.9033,446127.7926,룸살롱,,,유흥업소밀집지역,,상수도전용,,,,,,,,,N,69.62,,,
3180000,3180000-102-2007-00005,2007-10-23,,1,영업/정상,1,영업,,,,,,84,150-033,서울특별시 영등포구 영등포동3가 14-7 ,영등포구,7304,뉴노래빠,2025-02-27 11:30,U,40:00.0,룸살롱,191876.866,446248.3454,룸살롱,0,0,유흥업소밀집지역,,상수도전용,0,0,0,0,0,,0,0,N,84,,,
3180000,3180000-102-2007-00006,2007-10-25,,1,영업/정상,1,영업,,,,,,69.76,150-033,서울특별시 영등포구 영등포동3가 22-1 지상2층 ,영등포구,,캐슬,2022-02-22 11:35,U,40:00.0,기타,191865.8481,446163.0649,기타,0,0,,,,0,0,0,0,0,,0,0,N,69.76,,,
3180000,3180000-102-2007-00007,2007-12-06,,1,영업/정상,1,영업,,,,,02 7824562,90.21,150-890,"서울특별시 영등포구 여의도동 44-13 충무빌딩10호,11호(지하1층) ",영등포구,7333,좋아요,2020-10-05 16:09,U,40:00.0,룸살롱,193861.2724,446387.3758,룸살롱,,,,,,,,,,,,,,N,90.21,,,
3180000,3180000-102-2000-13158,2000-02-03,,1,영업/정상,1,영업,,,,,226340602,982.27,150-035,서울특별시 영등포구 영등포동5가 18-1번지 4층 ,영등포구,7250,백악관,2017-12-18 17:33,I,59:59.0,카바레,191691.1679,446411.0071,카바레,0,0,유흥업소밀집지역,지도,,,,,,,,,,N,982.27,,,
3180000,3180000-102-2000-02698,2000-02-22,,1,영업/정상,1,영업,,,,,226336311,512.2,150-035,서울특별시 영등포구 영등포동5가 24-0번지 ,영등포구,7250,거목,2018-04-03 16:26,I,59:59.0,스텐드바,191590.8783,446489.4195,스텐드바,4,2,기타,지도,상수도전용,,,,,,,,,N,512.2,,,
3180000,3180000-102-2000-13244,2000-04-07,,1,영업/정상,1,영업,,,,,226789542,95.97,150-033,서울특별시 영등포구 영등포동3가 13-10 지하1층 ,영등포구,7303,비엠,2021-11-16 13:40,U,40:00.0,룸살롱,191932.3875,446196.9561,룸살롱,,,,,,,,,,,,,,N,95.97,,,
3180000,3180000-102-2011-00003,2011-04-06,,1,영업/정상,1,영업,,,,,226784785,204.18,150-033,서울특별시 영등포구 영등포동3가 23-9 지하1층(전체) ,영등포구,7304,피닉스III,2022-11-28 10:36,U,40:00.0,룸살롱,191885.6795,446172.7933,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,204.18,,,
3180000,3180000-102-2008-00001,2008-01-09,,1,영업/정상,1,영업,,,,,,63.99,150-033,서울특별시 영등포구 영등포동3가 15-3 ,영등포구,7304,메이드 노래바(MADE 노래바),2022-12-01 16:13,U,40:00.0,기타,191834.1577,446271.7549,기타,0,0,,,,0,0,0,0,0,,0,0,N,63.99,,,
3180000,3180000-102-2008-00002,2008-01-10,,1,영업/정상,1,영업,,,,,,97.84,150-033,서울특별시 영등포구 영등포동3가 13-11 지하1층 ,영등포구,7303,에스비에스노래,2024-08-21 15:22,U,40:00.0,룸살롱,191922.3253,446192.3654,룸살롱,0,0,유흥업소밀집지역,우수,상수도전용,0,0,0,0,0,,0,0,Y,97.84,,,
3180000,3180000-102-2001-14142,2001-12-24,,1,영업/정상,1,영업,,,,,226344602,169,150-866,서울특별시 영등포구 양평동4가 27-2 지하1층 ,영등포구,7212,라인노래,2023-05-11 11:50,U,40:00.0,룸살롱,190970.0066,448119.3217,룸살롱,,,,,,,,,,,,,,N,169,,,
3180000,3180000-102-2002-00001,2002-01-08,,1,영업/정상,1,영업,,,,,6787032,98.05,150-033,서울특별시 영등포구 영등포동3가 21-2 ,영등포구,7304,킹,2024-01-18 9:01,U,40:00.0,비어(바)살롱,191756.5004,446137.7811,비어(바)살롱,0,0,,,,,,,,,,,,N,98.05,,,
3180000,3180000-102-2002-00006,2002-04-10,,1,영업/정상,1,영업,,,,,02 8435001,89.26,150-839,서울특별시 영등포구 신길동 95-62 지하1층 ,영등포구,7352,올레,2023-11-27 11:49,U,40:00.0,룸살롱,192773.5956,445737.8762,룸살롱,0,0,,,,0,0,0,0,0,,0,0,Y,89.26,,,
3180000,3180000-102-2002-00005,2002-04-10,,1,영업/정상,1,영업,,,,,6781201,84.3,150-033,서울특별시 영등포구 영등포동3가 23-5 지하1층 ,영등포구,7304,SK(에스케이),2022-03-21 14:43,U,40:00.0,간이주점,191907.3303,446195.4684,간이주점,0,0,,,,0,0,0,0,0,,0,0,N,84.3,,,
3180000,3180000-102-2002-00007,2002-05-30,,1,영업/정상,1,영업,,,,,26302205,69.2,150-033,서울특별시 영등포구 영등포동3가 13-2 ,영등포구,7303,황실,2024-05-30 13:47,U,40:00.0,룸살롱,191947.9335,446239.9903,룸살롱,0,0,,,,0,0,0,0,0,,0,0,N,69.2,,,
3180000,3180000-102-2002-00012,2002-08-26,,1,영업/정상,1,영업,,,,,226799555,196.2,150-045,서울특별시 영등포구 당산동5가 33-8 대영빌딩 ,영등포구,7213,도도,2021-06-10 13:26,U,40:00.0,룸살롱,191077.6283,448051.8105,룸살롱,0,0,,,,,,,,,,,,Y,196.2,,,
3180000,3180000-102-1978-02729,1978-12-06,,1,영업/정상,1,영업,,,,,02 8436218,91.31,150-839,서울특별시 영등포구 신길동 116-1 ,영등포구,7350,청개구리,2023-01-13 11:42,U,40:00.0,스텐드바,192612.8916,445497.3087,스텐드바,0,0,,,,0,0,0,0,0,,0,0,N,91.31,,,
3180000,3180000-102-1979-02637,1979-03-23,,1,영업/정상,1,영업,,,,,226762084,72.38,150-091,서울특별시 영등포구 문래동1가 58-15번지 ,영등포구,7371,팡팡,2009-12-28 13:11,I,59:59.0,룸살롱,190612.5962,445533.0784,룸살롱,0,0,기타,기타,상수도전용,,,,,,,,,N,72.38,,,
3180000,3180000-102-1980-02648,1980-03-29,,1,영업/정상,1,영업,,,,,226373737,95.21,150-042,서울특별시 영등포구 당산동2가 147-1 지하1층 ,영등포구,7263,세원,2024-12-11 16:11,U,40:00.0,룸살롱,190385.8548,446833.2689,룸살롱,0,0,,,,0,0,0,0,0,,0,0,Y,95.21,,,
3180000,3180000-102-1980-02623,1980-06-04,,1,영업/정상,1,영업,,,,,02 8415992,42.56,150-823,서울특별시 영등포구 대림동 990-6번지 ,영등포구,7444,대벌,2019-11-11 15:47,U,40:00.0,룸살롱,191570.5356,442939.5368,룸살롱,1,6,기타,지도,상수도전용,,,,,,,,,N,42.56,,,
3180000,3180000-102-2011-00007,2011-09-09,,1,영업/정상,1,영업,,,,,,55.44,150-733,"서울특별시 영등포구 여의도동 43번지 미원빌딩 316,317호 ",영등포구,,좋은날,2011-12-15 9:56,I,59:59.0,룸살롱,193798.9483,446579.6526,룸살롱,,,학교정화(상대),,상수도전용,,,,,,,,,N,55.44,,,
3180000,3180000-102-2011-00008,2011-10-19,,1,영업/정상,1,영업,,,,,02 7838777,447.23,150-892,서울특별시 영등포구 여의도동 46-1 지하1층 ,영등포구,7334,상한가,2024-05-27 11:34,U,40:00.0,룸살롱,193707.7032,446349.9604,룸살롱,0,0,유흥업소밀집지역,,,0,0,0,0,0,,0,0,N,447.23,,,
3180000,3180000-102-2011-00009,2011-10-26,,1,영업/정상,1,영업,,,,,,89.88,150-033,"서울특별시 영등포구 영등포동3가 17-5 ,2층 ",영등포구,7302,뮤즈 노래바,2022-10-12 14:33,U,40:00.0,기타,191758.9515,446252.7708,기타,0,0,유흥업소밀집지역,,상수도전용,0,0,0,0,0,,0,0,Y,89.88,,,
3180000,3180000-102-2012-00001,2012-01-05,,1,영업/정상,1,영업,,,,,226720731,192.51,150-033,서울특별시 영등포구 영등포동3가 16 ,영등포구,7302,별밤노래타운,2023-06-05 14:31,U,40:00.0,룸살롱,191704.2921,446296.2593,룸살롱,0,0,,,,0,0,0,0,0,,0,0,Y,192.51,,,
3180000,3180000-102-2012-00003,2012-06-11,,1,영업/정상,1,영업,,,,,02  26783333,122.24,150-033,서울특별시 영등포구 영등포동3가 21-3번지 (지하1층) ,영등포구,7304,제이(J),2016-06-08 16:13,I,59:59.0,룸살롱,191757.5207,446161.3331,룸살롱,,,,,,,,,,,,,,N,122.24,,,
3180000,3180000-102-2001-02589,2001-07-12,,1,영업/정상,1,영업,,,,,02  26773044,48.15,150-038,서울특별시 영등포구 영등포동8가 81-5 지하1층 ,영등포구,7226,쿨,2024-04-23 15:23,U,40:00.0,룸살롱,191661.2315,447367.9337,룸살롱,2,4,기타,지도,상수도전용,,,,,,,,,N,48.15,,,
